0,2830051,0.7198,47.0,0.5109,0.8639
0,5153179,0.297,24.4,0.4123,0.8176
0,213330,0.7143,42.11,0.5136,0.862
0,2319347,0.6526,46.46,0.4185,0.8387
0,4492349,0.6844,42.99,0.4621,0.8464
0,1973323,0.7217,53.35,0.4986,0.8621
0,759213,0.5621,57.14,0.37,0.8323
0,3980920,0.6565,53.24,0.4995,0.8646
0,1693532,0.6046,34.7,0.4869,0.8594
0,4666615,0.6646,34.7,0.4931,0.8661
0,2585395,0.6221,35.87,0.4833,0.8553
0,1269275,0.6646,34.7,0.4931,0.8661
0,3633998,0.6338,30.2,0.5018,0.8548
0,2622520,0.6221,35.87,0.4833,0.8553
0,2363848,0.655,30.07,0.5145,0.8558
0,2727617,0.666,56.37,0.4187,0.8419
0,4954609,0.7004,40.18,0.4501,0.8526
0,3586846,0.7218,48.29,0.5145,0.864
0,1843667,0.6928,41.26,0.5098,0.8653
0,4745702,0.7097,50.46,0.49,0.8658
0,4745703,0.7263,50.46,0.5174,0.8669
0,97568,0.656,35.59,0.4408,0.8276
0,3660498,0.6607,47.34,0.4921,0.8653
0,1495247,0.6738,32.64,0.4938,0.8539
0,4943974,0.7217,53.35,0.4986,0.8621
0,2850553,0.7038,52.87,0.4811,0.8652
0,1472166,0.7001,47.0,0.481,0.865
0,2811944,0.6455,37.9,0.4356,0.825
0,5255194,0.6413,32.64,0.4599,0.8453
0,1485323,0.7123,56.32,0.4905,0.8667
0,1625869,0.6504,47.34,0.4984,0.8608
0,2819318,0.6539,32.47,0.4939,0.8611
0,88044,0.6333,34.59,0.4587,0.8432
0,3088271,0.6661,52.87,0.4273,0.8365
0,4728957,0.6539,32.47,0.4939,0.8611
0,2148061,0.7218,48.29,0.5145,0.864
0,676073,0.5342,28.41,0.4717,0.848
0,1786686,-0.5698,2.27,0.2762,0.6917
0,404064,0.6123,30.76,0.4896,0.8569
0,28084,0.6646,34.7,0.4931,0.8661
0,4428632,0.7025,48.29,0.4875,0.8619
0,2688742,0.634,38.08,0.4797,0.8599
0,514958,0.6046,34.7,0.4869,0.8594
0,2730110,0.6914,47.0,0.4785,0.8607
0,375444,0.6504,47.34,0.4984,0.8608
0,3230434,0.4512,50.38,0.2803,0.8226
0,5229365,0.6148,34.97,0.4954,0.8675
0,2059371,0.6333,34.59,0.4587,0.8432
0,4485427,0.6221,35.87,0.4833,0.8553
0,2175755,0.7218,48.29,0.5145,0.864
0,4779567,0.7297,56.32,0.518,0.8681
0,1450428,0.6914,47.0,0.4785,0.8607
0,4397642,0.698,47.1,0.4486,0.8503
0,1861691,0.7123,56.32,0.4905,0.8667
0,2401374,0.7179,47.44,0.4978,0.859
0,63054,0.6628,35.87,0.5173,0.8596
0,185589,0.6157,35.99,0.4468,0.8446
0,1927839,0.704,47.34,0.4782,0.8691
0,348617,0.7059,46.39,0.4969,0.8655
0,3639793,0.7025,48.29,0.4875,0.8619
0,1482608,0.7067,50.5,0.4541,0.8555
0,1028492,0.7263,50.46,0.5174,0.8669
0,2922163,0.6363,38.08,0.4818,0.8601
0,85334,0.704,47.34,0.4782,0.8691
0,903660,0.6221,35.87,0.4833,0.8553
0,2542604,0.6442,32.01,0.4595,0.8577
0,1594704,0.6646,34.7,0.4931,0.8661
0,2605678,0.7217,53.35,0.4986,0.8621
0,3064412,0.7207,44.33,0.5165,0.8659
0,2543224,0.6923,44.93,0.4549,0.8462
0,1027132,0.6606,35.87,0.5158,0.8592
0,1774253,0.698,47.1,0.4486,0.8503
0,1826533,0.5934,47.86,0.2913,0.8291
0,1216443,0.7143,42.11,0.5136,0.862
0,1439868,0.6157,35.99,0.4468,0.8446
0,1443821,0.5639,24.3,0.433,0.8455
0,5222881,0.634,38.08,0.4797,0.8599
0,1435217,0.634,38.08,0.4797,0.8599
0,4023292,0.7306,45.17,0.5071,0.8693
0,3136363,0.6539,32.47,0.4939,0.8611
0,2449212,0.7079,56.37,0.455,0.8562
0,3021968,0.7146,36.96,0.4997,0.8604
0,4579489,0.7097,50.46,0.49,0.8658
0,5178724,0.7123,56.32,0.4905,0.8667
0,179657,0.634,38.08,0.4797,0.8599
0,3274230,0.634,38.08,0.4797,0.8599
0,5251787,0.7041,44.33,0.4916,0.8646
0,373257,0.7297,56.32,0.518,0.8681
0,1402047,0.7035,42.9,0.4899,0.8622
0,619134,0.7123,56.32,0.4905,0.8667
0,1250730,0.6539,32.47,0.4939,0.8611
0,3321217,0.706,50.46,0.4881,0.8626
0,3278033,0.6157,35.99,0.4468,0.8446
0,2486407,0.71,42.33,0.4832,0.8677
0,4652319,0.6802,34.87,0.4941,0.857
0,2439290,0.7408,53.24,0.5083,0.8731
0,539171,0.6606,35.87,0.5158,0.8592
0,1318258,0.6924,44.83,0.4781,0.8607
0,3023680,0.7143,42.11,0.5136,0.862
0,3901609,0.706,50.46,0.4881,0.8626
1,4311125,0.7782,38.74,0.5375,0.873
1,1770044,0.7775,39.64,0.5397,0.8753
1,4285566,0.7775,39.64,0.5397,0.8753
1,1170136,0.7323,36.31,0.5514,0.8748
1,10693,0.7722,37.56,0.5224,0.8668
1,338511,0.3211,36.14,0.3282,0.8471
1,4649883,0.3317,33.85,0.3282,0.8417
1,5368927,0.7781,38.32,0.5226,0.8662
1,1312897,0.7493,36.67,0.546,0.8767
1,3661308,0.7047,39.64,0.5686,0.8577
1,1000570,0.6404,40.41,0.5576,0.8449
1,313855,0.7709,37.73,0.526,0.8663
1,3364228,0.732,29.76,0.5106,0.8486
1,273169,0.7781,39.39,0.5349,0.8749
1,1802948,0.7215,32.18,0.5329,0.8438
1,4023470,0.779,38.74,0.5418,0.8753
1,191630,0.779,38.74,0.5418,0.8753
1,288044,0.6293,34.42,0.5321,0.8301
1,4074861,0.69,32.35,0.5106,0.8462
1,1786301,0.7493,36.67,0.546,0.8767
1,864470,0.7072,30.67,0.5097,0.8528
1,2907460,0.7775,39.64,0.5397,0.8753
1,4143741,0.7764,39.64,0.5385,0.8723
1,3677994,0.7356,36.16,0.5152,0.8581
1,4497134,0.7775,39.64,0.5397,0.8753
1,4776092,0.77,36.68,0.5417,0.8608
1,3725102,0.7775,39.64,0.5397,0.8753
1,4298600,0.7744,35.18,0.5402,0.8772
1,5040287,0.7781,38.32,0.5226,0.8662
1,3934497,0.7697,34.42,0.5377,0.8723
1,3714623,0.7727,34.42,0.5334,0.8733
1,4132574,0.7771,38.74,0.5342,0.871
1,4132573,0.7748,37.22,0.5128,0.8663
1,1085515,0.7748,40.67,0.5342,0.8738
1,4612080,0.7727,34.42,0.5334,0.8733
1,4359055,0.7727,34.42,0.5334,0.8733
1,1812892,0.5998,22.84,0.5113,0.8255
1,1602440,0.7347,34.96,0.5148,0.8457
1,3304800,0.7451,35.79,0.5511,0.8729
1,2479552,0.7461,36.69,0.5411,0.876
1,4393752,0.7775,39.64,0.5397,0.8753
1,3383939,0.7651,33.55,0.5349,0.8667
1,4453474,0.779,38.74,0.5418,0.8753
1,1629852,0.7782,38.74,0.5375,0.873
1,1414743,0.7794,38.48,0.5186,0.8688
1,2855743,0.7556,28.19,0.4783,0.8666
1,3864536,0.7679,30.12,0.5332,0.872
