0,2329509,-0.8709,2.39,-0.7744,0.4138
0,1866838,-0.4959,1.12,0.2709,0.5159
0,2117618,-1.1965,1.95,-0.8253,0.3313
0,2348572,0.4872,3.56,0.2729,0.643
0,1003692,-0.7478,1.11,-0.8655,0.4522
0,2831902,0.4744,1.04,0.6738,0.7403
0,1872931,-1.3844,1.01,-1.421,0.3252
0,2393350,-1.3314,1.01,-1.3262,0.3535
0,367637,0.5198,3.06,0.6786,0.7621
0,1367180,-1.2171,0.91,-1.2926,0.346
0,1640881,-0.0248,3.32,0.26,0.6442
0,1425500,-0.0248,3.32,0.26,0.6442
0,327780,-0.0248,3.32,0.26,0.6442
0,1581631,-0.9399,2.87,-0.7115,0.511
0,2607806,-1.4188,0.0,-0.5648,0.3011
0,1716233,0.3358,3.46,0.422,0.7221
0,1769576,0.381,3.55,0.4862,0.743
0,2911563,0.27,1.3,0.4229,0.7232
0,1400731,-0.6823,0.18,0.5542,0.5102
0,2814440,0.6035,2.93,0.3924,0.7015
0,389699,0.4731,1.12,0.6294,0.7046
0,2641870,-0.0248,3.32,0.26,0.6442
0,2730749,0.4725,3.51,0.412,0.674
0,1381517,-0.4332,2.38,-0.0192,0.5992
0,2677899,-1.5128,0.0,-0.7041,0.347
0,188029,-1.5292,0.0,-1.1986,0.3179
0,797132,-1.1298,1.06,-1.3974,0.3524
0,1792225,-1.3668,0.91,-1.404,0.3251
0,1622765,-1.4582,0.0,-0.9716,0.3862
0,2297115,0.6244,3.46,0.2667,0.7325
0,1677025,0.2372,2.97,0.2481,0.6007
0,1957418,0.4343,2.42,0.4411,0.6874
0,249929,-0.0418,1.93,0.3919,0.6546
0,2473275,0.416,3.39,0.3033,0.69
0,1283191,-1.2248,0.99,-1.271,0.3577
0,1691465,0.494,3.39,0.424,0.6772
0,513845,-1.4509,0.0,-1.508,0.2933
0,1253338,0.3345,3.57,0.3284,0.6956
0,2154312,0.6367,5.85,0.5051,0.7675
0,499648,-0.8648,3.75,-0.8718,0.4142
0,1265637,-0.8914,2.32,-0.9158,0.4107
0,1201270,0.6532,2.99,0.5648,0.7315
0,770970,-0.8812,1.79,-0.3791,0.5396
0,321112,-1.2139,2.28,-1.0542,0.4271
0,370159,-0.9006,4.24,-0.7222,0.4633
0,1946971,0.6728,2.99,0.4291,0.7261
0,35729,-0.0361,0.87,0.6182,0.6804
0,590730,0.6551,3.95,0.427,0.7213
0,2666820,0.3693,2.29,0.6713,0.7459
0,408721,-1.3844,1.01,-1.421,0.3252
0,1303145,-1.1559,2.17,-1.1319,0.4198
0,926215,0.6323,3.34,0.3767,0.7153
0,918874,0.5353,1.22,0.3853,0.6853
0,814940,0.4868,2.93,0.4989,0.7059
0,429244,-1.2171,0.91,-1.2926,0.346
0,1090656,0.4781,2.43,0.4903,0.6945
0,2074780,0.4748,2.9,0.5366,0.7082
0,63772,-2.1348,0.82,-1.795,0.2028
0,523084,-0.8289,0.07,0.5087,0.4951
0,1464755,0.4068,3.53,0.2703,0.6896
0,161174,0.284,2.19,0.5219,0.6897
0,822282,-2.1348,0.82,-1.795,0.2028
0,2307114,-1.5062,0.82,-1.4322,0.2266
0,410367,0.4615,2.4,0.3567,0.7705
0,419854,0.1507,2.93,0.2732,0.7025
0,1836793,0.6186,2.99,0.4681,0.711
0,318611,0.3852,2.49,0.369,0.7044
0,2988054,-1.5381,0.95,-1.5095,0.2955
0,2531342,-1.4315,0.0,-0.5022,0.3694
0,1915297,0.5213,3.15,0.302,0.6633
0,1584438,-0.8479,2.44,-0.8799,0.485
0,2435139,-0.811,0.0,-0.0433,0.4879
0,1384881,-0.8809,3.75,-0.8854,0.4108
0,2102074,0.6944,3.46,0.603,0.782
0,1186550,-1.2595,0.02,-0.4139,0.4032
0,3031497,-1.139,0.02,-0.5271,0.4319
0,2971929,0.145,2.31,0.1986,0.6068
0,656857,-0.7898,2.48,-0.6153,0.4665
0,2077795,0.4571,3.58,0.3717,0.7139
0,2914079,-0.6685,2.22,-0.5609,0.5064
0,2808506,-0.7793,2.53,-0.7003,0.4803
0,2968635,0.0529,2.48,0.0559,0.6679
0,488283,0.7626,3.06,0.5058,0.7324
0,1611545,0.2791,2.33,0.2956,0.6595
0,662601,0.2258,3.01,0.2527,0.6285
0,285067,-0.8528,4.04,-0.7946,0.4608
0,2926438,-1.4616,0.91,-1.4707,0.2668
0,682704,-1.1504,1.96,-0.9809,0.4273
0,759819,-2.097,0.66,-1.7846,0.1957
0,2905782,-0.234,3.51,-0.2437,0.6028
0,1597608,-0.8783,2.32,-0.8934,0.4149
0,995052,-1.54,0.0,-1.6263,0.243
0,1266754,-0.7437,0.76,0.4621,0.5113
0,361329,-2.2131,0.77,-1.8688,0.2051
0,2167707,-2.1877,0.77,-1.8282,0.2086
0,1230277,-1.1927,1.96,-1.0125,0.4322
0,145531,-2.097,0.66,-1.7846,0.1957
0,868079,-0.0568,3.27,0.2471,0.6428
0,67347,0.421,3.51,0.5507,0.7212
0,1967353,0.5536,3.39,0.3464,0.6903
1,2067607,-1.3798,1.36,-1.1886,0.3336
1,1241545,-0.2894,1.27,0.502,0.6245
1,412326,-0.1981,3.49,0.1533,0.6108
1,453067,-0.0918,2.78,0.3173,0.6611
1,2223090,-0.6395,0.08,0.5931,0.5687
1,370283,0.2082,2.02,0.5909,0.753
1,2278955,-0.198,6.89,0.0774,0.6654
1,2797997,-0.254,1.12,0.4643,0.6281
1,2683349,-1.2463,1.18,-0.5099,0.3068
1,641596,-0.7139,1.1,0.4464,0.5029
1,14166,-0.4466,1.02,0.3188,0.5812
1,607450,-0.7545,0.02,0.3781,0.5388
1,1416616,-0.8624,0.08,0.2669,0.5162
1,3034581,-0.254,1.12,0.4643,0.6281
1,772780,-0.254,1.12,0.4643,0.6281
1,1516624,-0.0005,3.49,0.3046,0.6561
1,353449,-0.0321,2.16,0.5354,0.6798
1,883591,-0.2748,1.3,0.252,0.5936
1,2641629,-0.5525,0.05,0.4101,0.5571
1,2438444,0.0006,1.6,0.2748,0.6582
1,1242822,-0.8971,0.15,-0.2304,0.3978
1,1246201,-0.3138,0.27,0.0439,0.5442
1,2917211,-0.4024,1.46,0.1212,0.6107
1,2866250,-1.2132,0.0,-0.1127,0.4438
1,1529629,-1.8145,0.0,-1.9179,0.2499
1,1318508,-0.4107,0.58,0.3641,0.6086
1,528918,-0.4868,0.58,0.4906,0.5469
1,2706156,-0.2129,1.41,0.4949,0.6334
1,2212809,-0.5594,1.98,-0.0374,0.5651
1,761694,-1.6436,0.84,-2.0565,0.2341
1,1197347,-0.1489,1.68,0.499,0.6776
1,494903,-1.1752,0.01,-0.3376,0.4011
1,1768124,0.136,2.54,0.5889,0.7156
1,480034,-1.127,0.64,-0.8031,0.3938
1,1098807,-1.3984,0.04,-0.9693,0.3115
1,1371533,-1.2717,0.01,-0.453,0.4181
1,735882,-0.4577,0.97,-0.199,0.4597
1,1045287,-1.0478,0.45,-0.4113,0.4399
1,1339311,-0.4674,0.91,0.2113,0.5742
1,138466,-0.5089,0.14,0.2539,0.5114
1,976135,-1.3919,0.02,-0.596,0.3691
1,1830430,-0.5089,0.14,0.2539,0.5114
1,2421316,-1.1422,0.05,-0.2886,0.4632
1,2303777,-1.0966,0.04,0.0764,0.4775
1,1408425,-0.331,2.07,0.2318,0.6543
1,900328,-0.5254,1.52,0.242,0.5388
1,906479,-0.073,1.34,0.6492,0.6641
1,1363379,-0.4688,1.75,0.249,0.5581
1,1560936,-0.9465,0.22,-0.0756,0.4801
1,950020,-0.073,1.34,0.6492,0.6641
1,1672117,-0.5788,0.6,0.1544,0.5247
1,1747911,-1.0487,1.27,-0.3535,0.3852
1,1683297,-0.1256,3.16,0.4093,0.6499
1,656838,-0.2717,1.66,0.2888,0.6476
1,1506426,-0.2666,1.41,0.2276,0.623
1,664734,-0.5577,0.34,0.4104,0.4958
1,993526,-0.329,1.46,0.282,0.6084
1,653579,-0.8704,1.43,-0.8811,0.4756
1,885612,-0.3872,2.14,0.3574,0.6671
1,2664030,0.0422,3.97,0.5645,0.7034
